player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id,player_id
Aagam Shah,Fr.,P,10.0,0.0,11.0,-,,,,,https://stats.ncaa.org/players/8046651,548762.0,2023,MSOE,30097.0,NACC,3.0,16340.0,20220.0,d3d-8046651
Aaron Agee,Sr.,P,20.0,0.0,3.0,5-10,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7821925,548934.0,2023,Millikin,836.0,CCIW,3.0,16340.0,424.0,7821925
Aaron Alvarez,Jr.,P,0.0,0.0,1.0,-,,,,,https://stats.ncaa.org/players/7812149,548614.0,2023,Rutgers-Newark,891.0,NJAC,3.0,16340.0,589.0,7812149
Aaron Archer,So.,C,0.0,0.0,25.0,6-0,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7814601,548695.0,2023,Bluffton,9174.0,HCAC,3.0,16340.0,987.0,7814601
Aaron Babu,Fr.,OF,18.0,14.0,0.0,-,,,"Purcellville, VA",Loudoun Valley,https://stats.ncaa.org/players/7970704,548795.0,2023,Geneva,907.0,PAC,3.0,16340.0,30084.0,7970704
Aaron Barber,Jr.,INF,36.0,36.0,2.0,5-10,BOTH,RIGHT,"Seattle, WA",Kennedy Catholic,https://stats.ncaa.org/players/7995102,548722.0,2023,Pacific Lutheran,25300.0,NWC,3.0,16340.0,1297.0,d3d-7995102
Aaron Berkowitz,Sr.,C,11.0,7.0,31.0,-,,,,,https://stats.ncaa.org/players/7818966,548838.0,2023,Carleton,882.0,MIAC,3.0,16340.0,118.0,d3d-6733989
Aaron Blinn,Fr.,P,0.0,0.0,51.0,-,,,,,https://stats.ncaa.org/players/7997774,548752.0,2023,Endicott,839.0,CCC,3.0,16340.0,8981.0,7997774
Aaron Bode,Jr.,P,11.0,0.0,13.0,-,,,,,https://stats.ncaa.org/players/7816282,548748.0,2023,Martin Luther,30115.0,UMAC,3.0,16340.0,8597.0,d3d-7151472
Aaron Bollinger,Jr.,INF,25.0,19.0,11.0,6-0,RIGHT,RIGHT,"Millerstown, PA",Greenwood,https://stats.ncaa.org/players/7821112,548907.0,2023,Juniata,30101.0,Landmark,3.0,16340.0,325.0,7821112
Aaron Boster,Jr.,P,12.0,12.0,39.0,6-3,LEFT,LEFT,"Mason, OH",Kings HS,https://stats.ncaa.org/players/7815810,548734.0,2023,Wilmington (OH),901.0,OAC,3.0,16340.0,1461.0,d3d-7114760
Aaron Castillo,Sr.,SS,15.0,7.0,39.0,-,,,,,https://stats.ncaa.org/players/7811380,548588.0,2023,Old Westbury,13054.0,Skyline,3.0,16340.0,524.0,d3d-6916035
Aaron Cazares,Fr.,P,14.0,12.0,22.0,-,,,,,https://stats.ncaa.org/players/7984905,548669.0,2023,Whittier,910.0,SCIAC,3.0,16340.0,781.0,d3d-7984905
Aaron Chazin,So.,OF,27.0,19.0,2.0,-,,,,,https://stats.ncaa.org/players/7810872,548572.0,2023,Neb. Wesleyan,864.0,American Rivers,3.0,16340.0,462.0,d3d-7555527
Aaron Clark,Fr.,P,0.0,0.0,58.0,6-6,RIGHT,RIGHT,"Bellevue, WA",Interlake,https://stats.ncaa.org/players/8021010,548918.0,2023,Luther,864.0,American Rivers,3.0,16340.0,372.0,8021010
Aaron Clogston,Jr.,C,25.0,22.0,35.0,6-0,RIGHT,RIGHT,"Monroe, WA",Monroe,https://stats.ncaa.org/players/7993602,548733.0,2023,Whitworth,25300.0,NWC,3.0,16340.0,1454.0,d3d-7095895
Aaron Cole,Jr.,UT,42.0,41.0,6.0,5-10,RIGHT,RIGHT,"Forestdale, MA",St. John Paul II,https://stats.ncaa.org/players/7813683,548664.0,2023,Western New Eng.,839.0,CCC,3.0,16340.0,775.0,7813683
Aaron Combs,Jr.,P,4.0,0.0,33.0,6-2,RIGHT,RIGHT,"Salisbury, MD",Bennett,https://stats.ncaa.org/players/7812510,548625.0,2023,Salisbury,15810.0,C2C,3.0,16340.0,622.0,d3d-7122351
Aaron D'Agnese,Fr.,INF,8.0,4.0,11.0,5-6,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8016243,548801.0,2023,SUNY Canton,30026.0,North Atlantic,3.0,16340.0,30165.0,8016243
Aaron Eybers,Sr.,P,14.0,0.0,10.0,-,,,,,https://stats.ncaa.org/players/7993332,548653.0,2023,Wartburg,864.0,American Rivers,3.0,16340.0,750.0,7993332
Aaron Flyte,Jr.,P,9.0,1.0,19.0,6-0,LEFT,RIGHT,,,https://stats.ncaa.org/players/7810711,548567.0,2023,Moravian,30101.0,Landmark,3.0,16340.0,443.0,7810711
Aaron Gault,So.,C,3.0,0.0,12.0,6-0,RIGHT,RIGHT,"Youngstown, OH",Heartland Christian,https://stats.ncaa.org/players/7820492,548887.0,2023,Grove City,907.0,PAC,3.0,16340.0,265.0,d3d-7576242
Aaron Gomez,Jr.,INF,40.0,38.0,1.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7817059,548773.0,2023,Concordia (TX),14825.0,ASC,3.0,16340.0,24400.0,7817059
Aaron Goschke,Jr.,P,11.0,8.0,31.0,5-8,RIGHT,LEFT,"Gorham, ME",Gorham,https://stats.ncaa.org/players/7821504,548921.0,2023,Me.-Farmington,30026.0,North Atlantic,3.0,16340.0,379.0,d3d-7153795
Aaron Gutierrez,Jr.,P,10.0,0.0,30.0,6-0,RIGHT,RIGHT,"Kingston, PA",Wyoming Valley West,https://stats.ncaa.org/players/7821714,548927.0,2023,Marywood,30233.0,Atlantic East,3.0,16340.0,397.0,d3d-6713068
Aaron Hair,Jr.,OF,6.0,3.0,19.0,-,RIGHT,RIGHT,"Frewsburg, NY",Frewsburg,https://stats.ncaa.org/players/8007685,548724.0,2023,Pitt.-Bradford,30022.0,AMCC,3.0,16340.0,1315.0,d3d-8007685
Aaron Heller,Fr.,P,18.0,5.0,30.0,5-10,RIGHT,RIGHT,"Philadelphia, PA",Jack Barrack Hebrew Acad.,https://stats.ncaa.org/players/8001057,548743.0,2023,Hood,28744.0,MAC Commonwealth,3.0,16340.0,8404.0,d3d-8001057
Aaron Hershberger,Fr.,2B,2.0,0.0,15.0,5-10,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8010493,548687.0,2023,York (PA),28744.0,MAC Commonwealth,3.0,16340.0,815.0,8010493
Aaron Herst,Fr.,P,14.0,10.0,26.0,5-2,LEFT,LEFT,"Seattle, WA",Garfield,https://stats.ncaa.org/players/7993633,548850.0,2023,Claremont-M-S,910.0,SCIAC,3.0,16340.0,142.0,7993633
Aaron Hess,Fr.,3B,11.0,0.0,50.0,5-10,RIGHT,RIGHT,"Lititz, PA",Warwick,https://stats.ncaa.org/players/7972498,548870.0,2023,Elizabethtown,30101.0,Landmark,3.0,16340.0,211.0,d3d-7972498
Aaron Huddleston,So.,OF,24.0,21.0,6.0,-,RIGHT,RIGHT,"Kenmore, NY",Kenmore East,https://stats.ncaa.org/players/7817027,548771.0,2023,Medaille,863.0,Empire 8,3.0,16340.0,23725.0,d3d-7572385
Aaron Huibregtse,So.,P,11.0,0.0,4.0,5-9,,RIGHT,"Oostburg, WI",Oostburg,https://stats.ncaa.org/players/7814049,548676.0,2023,Wis.-Oshkosh,1473.0,WIAC,3.0,16340.0,798.0,d3d-7585162
Aaron Izquierdo,Jr.,1B,32.0,30.0,27.0,-,,,,,https://stats.ncaa.org/players/7813558,548659.0,2023,Wells,30071.0,United East,3.0,16340.0,761.0,7813558
Aaron Kats,Jr.,P,8.0,0.0,16.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7812683,548630.0,2023,Skidmore,24197.0,Liberty League,3.0,16340.0,642.0,d3d-7147339
Aaron Kent,So.,P,5.0,0.0,27.0,5-10,RIGHT,LEFT,"Keene, NH",Keene,https://stats.ncaa.org/players/8010476,548596.0,2023,Plymouth St.,867.0,Little East,3.0,16340.0,548.0,8010476
Aaron Kifer,So.,P,11.0,8.0,25.0,6-4,RIGHT,RIGHT,"Niagara Falls, NY",Niagara Falls HS,https://stats.ncaa.org/players/7816473,548753.0,2023,SUNY Poly,30026.0,North Atlantic,3.0,16340.0,9500.0,7816473
Aaron Kimbel,Fr.,1B,1.0,0.0,53.0,6-4,,,"Apex, NC",,https://stats.ncaa.org/players/7991129,548760.0,2023,William Peace,842.0,USA South,3.0,16340.0,17094.0,d3d-7991129
Aaron Kirby,Sr.,INF,33.0,20.0,20.0,5-9,RIGHT,RIGHT,"Sandy Hook, CT",St. Joseph,https://stats.ncaa.org/players/7820338,548883.0,2023,Gettysburg,9683.0,Centennial,3.0,16340.0,258.0,7820338
Aaron Lautenschlager,So.,INF,43.0,43.0,16.0,6-1,RIGHT,RIGHT,"Purcellville, VA",Loudoun Valley,https://stats.ncaa.org/players/7811744,548601.0,2023,Randolph-Macon,903.0,ODAC,3.0,16340.0,565.0,d3d-7575656
Aaron Lopez,Fr.,INF,22.0,18.0,3.0,-,,,,,https://stats.ncaa.org/players/7981950,548846.0,2023,Centre,30169.0,SAA,3.0,16340.0,132.0,d3d-7981950
Aaron Lundgren,Sr.,C,12.0,11.0,2.0,5-8,RIGHT,RIGHT,"Portsmouth, NH",Portsmouth,https://stats.ncaa.org/players/7813586,548660.0,2023,Wentworth,839.0,CCC,3.0,16340.0,762.0,d3d-6628751
Aaron Miranda,Jr.,C,12.0,5.0,8.0,5-11,RIGHT,RIGHT,"Davie, FL",Fort Lauderdale,https://stats.ncaa.org/players/7987700,548900.0,2023,Ill. Wesleyan,836.0,CCIW,3.0,16340.0,300.0,d3d-7987700
Aaron Mishoulam,Sr.,P,12.0,11.0,28.0,6-7,RIGHT,RIGHT,"Oak Park, IL",Oak Park and River Forest,https://stats.ncaa.org/players/7820110,548874.0,2023,Emory,1471.0,UAA,3.0,16340.0,217.0,d3d-6601667
Aaron Monti,Jr.,P,17.0,13.0,24.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7812010,548610.0,2023,Rockford,30097.0,NACC,3.0,16340.0,582.0,d3d-7092147
Aaron Morales,So.,OF,35.0,35.0,3.0,6-0,LEFT,RIGHT,,,https://stats.ncaa.org/players/7997210,548728.0,2023,Sul Ross St.,14825.0,ASC,3.0,16340.0,1390.0,7997210
Aaron Neyhart,So.,OF,8.0,0.0,21.0,5-10,RIGHT,RIGHT,"Reedsburg, WI",Luther Prep,https://stats.ncaa.org/players/7816288,548748.0,2023,Martin Luther,30115.0,UMAC,3.0,16340.0,8597.0,7816288
Aaron Nuble,Sr.,INF,35.0,33.0,3.0,6-1,RIGHT,RIGHT,"Philadelphia, PA",Devon Prep,https://stats.ncaa.org/players/7813861,548670.0,2023,Widener,28744.0,MAC Commonwealth,3.0,16340.0,783.0,d3d-6719369
Aaron O'Grady,---,p,6.0,0.0,25.0,6-2,RIGHT,RIGHT,"New Lenox, IL",Lincoln-Way Central,https://stats.ncaa.org/players/8021037,548725.0,2023,Dominican (IL),30097.0,NACC,3.0,16340.0,1332.0,d3d-8021037
Aaron Olech,Sr.,P,12.0,0.0,31.0,-,,,,,https://stats.ncaa.org/players/7818934,548837.0,2023,Capital,901.0,OAC,3.0,16340.0,117.0,d3d-6924527
Aaron Oswalt,So.,UT,1.0,1.0,20.0,-,,,,,https://stats.ncaa.org/players/8022650,548693.0,2023,Arcadia,28745.0,MAC Freedom,3.0,16340.0,966.0,d3d-7136610
Aaron Renniger,So.,P,8.0,0.0,23.0,-,,,,,https://stats.ncaa.org/players/7821827,548931.0,2023,Messiah,28744.0,MAC Commonwealth,3.0,16340.0,411.0,d3d-7574204
Aaron Rice,So.,cf,26.0,25.0,13.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7818980,548838.0,2023,Carleton,882.0,MIAC,3.0,16340.0,118.0,d3d-7592733
Aaron Robertson,Jr.,C,19.0,14.0,30.0,-,,,,,https://stats.ncaa.org/players/7810891,548573.0,2023,New England Col.,888.0,NECC,3.0,16340.0,467.0,7810891
Aaron Rodgers,Fr.,P,5.0,0.0,48.0,-,RIGHT,RIGHT,"Stoney Creek, Canada",St. Jean De Brebeuf Catholic,https://stats.ncaa.org/players/8003746,548771.0,2023,Medaille,863.0,Empire 8,3.0,16340.0,23725.0,8003746
Aaron San Miguel,Jr.,INF,4.0,0.0,5.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7817069,548773.0,2023,Concordia (TX),14825.0,ASC,3.0,16340.0,24400.0,d3d-7144550
Aaron Santos,So.,INF,21.0,20.0,4.0,5-11,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8010028,548876.0,2023,FDU-Florham,28745.0,MAC Freedom,3.0,16340.0,221.0,d3d-7550722
Aaron Severson,Jr.,INF,34.0,34.0,6.0,-,,,,,https://stats.ncaa.org/players/7817230,548779.0,2023,Northwestern-St. Paul,30115.0,UMAC,3.0,16340.0,30031.0,7817230
Aaron Siegal,Fr.,INF,11.0,7.0,25.0,5-8,RIGHT,RIGHT,"Abington, MA",Abington,https://stats.ncaa.org/players/7975081,548685.0,2023,Worcester St.,870.0,MASCAC,3.0,16340.0,809.0,7975081
Aaron Simons,Sr.,INF,3.0,0.0,14.0,5-10,LEFT,RIGHT,"Rome, NY",Rome Free Academy,https://stats.ncaa.org/players/7999818,548649.0,2023,Utica,863.0,Empire 8,3.0,16340.0,733.0,d3d-6732890
Aaron Skrypek,Fr.,P,8.0,3.0,37.0,6-3,LEFT,LEFT,"Lino Lakes, MN",Centennial,https://stats.ncaa.org/players/7998410,548942.0,2023,Wis.-Eau Claire,1473.0,WIAC,3.0,16340.0,793.0,7998410
Aaron Stephan,Sr.,P,7.0,1.0,1.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7817560,548790.0,2023,Saint Vincent,907.0,PAC,3.0,16340.0,30064.0,d3d-6729731
Aaron Thorne,Jr.,INF,0.0,0.0,9.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7818963,548838.0,2023,Carleton,882.0,MIAC,3.0,16340.0,118.0,7818963
Aaron Threat,Fr.,OF,1.0,0.0,37.0,-,RIGHT,RIGHT,"Spanish Fort, AL",Spanish Fort,https://stats.ncaa.org/players/7979453,548708.0,2023,Huntingdon,30251.0,CCS,3.0,16340.0,1130.0,d3d-7979453
Aaron Ver Steeg,So.,UT,0.0,0.0,16.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7819588,548857.0,2023,Concordia-M'head,882.0,MIAC,3.0,16340.0,161.0,7819588
Aaron Whitley,Sr.,OF,42.0,42.0,15.0,5-11,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7811996,548609.0,2023,Rochester (NY),24197.0,Liberty League,3.0,16340.0,581.0,d3d-6621950
Aaron Young,So.,C,34.0,33.0,21.0,-,,,,,https://stats.ncaa.org/players/7811536,548593.0,2023,Elms,23257.0,Great Northeast,3.0,16340.0,532.0,7811536
Aaron Young,Jr.,C,27.0,22.0,33.0,-,,,,,https://stats.ncaa.org/players/7816009,548740.0,2023,Thomas (ME),30026.0,North Atlantic,3.0,16340.0,2758.0,d3d-7149015
Abdel Razeq,Jr.,OF,6.0,1.0,30.0,6-0,LEFT,LEFT,,,https://stats.ncaa.org/players/7990036,548662.0,2023,WestConn,867.0,Little East,3.0,16340.0,770.0,d3d-6918461
Abe Bullard,So.,C,12.0,4.0,24.0,-,,,,,https://stats.ncaa.org/players/7813850,548669.0,2023,Whittier,910.0,SCIAC,3.0,16340.0,781.0,d3d-7563253
Abe Pease,So.,P,1.0,0.0,37.0,-,,,,,https://stats.ncaa.org/players/7985372,548572.0,2023,Neb. Wesleyan,864.0,American Rivers,3.0,16340.0,462.0,d3d-7985372
Abe Wingfield,Fr.,P,4.0,0.0,36.0,5-10,LEFT,LEFT,"Alexandria, VA",Alexandria,https://stats.ncaa.org/players/7982038,548911.0,2023,Kenyon,897.0,NCAC,3.0,16340.0,335.0,7982038
Abel Oropeza,Sr.,2B,25.0,24.0,3.0,-,,,,,https://stats.ncaa.org/players/7811203,548583.0,2023,Norwich,23257.0,Great Northeast,3.0,16340.0,511.0,7811203
Abraham Hanna,Fr.,p,4.0,0.0,54.0,6-4,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8155958,548589.0,2023,Olivet,873.0,Michigan Intercol. Ath. Assn.,3.0,16340.0,525.0,8155958
Adam  Johaneson,Fr.,C,2.0,0.0,9.0,5-8,RIGHT,RIGHT,"Princeton, MN",Princeton,https://stats.ncaa.org/players/8008630,548680.0,2023,Wis.-Superior,30115.0,UMAC,3.0,16340.0,804.0,8008630
Adam Anderson,Sr.,OF,25.0,9.0,13.0,5-10,RIGHT,LEFT,,,https://stats.ncaa.org/players/7814910,548705.0,2023,Guilford,903.0,ODAC,3.0,16340.0,1112.0,d3d-6632781
Adam Anderson,So.,1B,6.0,4.0,32.0,6-0,RIGHT,RIGHT,"Berwick, PA",Berwick Area,https://stats.ncaa.org/players/7821731,548927.0,2023,Marywood,30233.0,Atlantic East,3.0,16340.0,397.0,d3d-7580594
Adam Bendoraitis,Jr.,INF,13.0,1.0,11.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/7818335,548816.0,2023,Augustana (IL),836.0,CCIW,3.0,16340.0,40.0,d3d-7077818
Adam Biewen,Jr.,P,8.0,6.0,29.0,-,,,,,https://stats.ncaa.org/players/7820519,548888.0,2023,Gustavus Adolphus,882.0,MIAC,3.0,16340.0,266.0,d3d-7150284
Adam Birt,Fr.,INF,7.0,4.0,3.0,6-0,RIGHT,RIGHT,"Fremont, CA",Washington High School,https://stats.ncaa.org/players/7998036,548672.0,2023,Willamette,25300.0,NWC,3.0,16340.0,785.0,d3d-7998036
Adam Bland,Sr.,INF,42.0,42.0,15.0,-,RIGHT,RIGHT,"Dallas, TX",Episcopal School of Dallas,https://stats.ncaa.org/players/7814977,548707.0,2023,Hendrix,30169.0,SAA,3.0,16340.0,1124.0,d3d-6601814
Adam Bova,Fr.,C,6.0,0.0,30.0,-,,,,,https://stats.ncaa.org/players/8020490,548793.0,2023,Penn St. Harrisburg,30071.0,United East,3.0,16340.0,30081.0,d3d-8020490
Adam Bowler,Sr.,P,10.0,4.0,10.0,6-1,RIGHT,RIGHT,"Arlington, MA",Arlington,https://stats.ncaa.org/players/7813605,548661.0,2023,Wesleyan (CT),12817.0,NESCAC,3.0,16340.0,764.0,7813605
Adam Braid,So.,C,7.0,2.0,27.0,6-0,LEFT,RIGHT,"Peabody, MA",Malden Catholic,https://stats.ncaa.org/players/7816888,548766.0,2023,JWU (Providence),23257.0,Great Northeast,3.0,16340.0,22626.0,d3d-7596656
Adam Bridgeman,Sr.,P,11.0,0.0,55.0,5-10,RIGHT,RIGHT,"Spartanburg, SC",Spartanburg,https://stats.ncaa.org/players/7810632,548565.0,2023,Pfeiffer,842.0,USA South,3.0,16340.0,542.0,7810632
Adam Budorick,Jr.,OF,38.0,35.0,21.0,6-1,RIGHT,RIGHT,"Glenview, IL",Glenbrook South,https://stats.ncaa.org/players/7817042,548772.0,2023,Lesley,888.0,NECC,3.0,16340.0,24317.0,d3d-7561317
Adam Christopher,So.,C,9.0,0.0,25.0,5-9,RIGHT,RIGHT,"Yardley, PA",Pennsbury,https://stats.ncaa.org/players/7817821,548798.0,2023,Penn St.-Abington,30071.0,United East,3.0,16340.0,30114.0,7817821
Adam Conte,So.,C,2.0,0.0,50.0,-,,,,,https://stats.ncaa.org/players/7811125,548580.0,2023,N.C. Wesleyan,842.0,USA South,3.0,16340.0,491.0,d3d-7572623
Adam Cootway,Jr.,INF,40.0,40.0,18.0,6-0,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8021677,548681.0,2023,Wis.-Whitewater,1473.0,WIAC,3.0,16340.0,805.0,d3d-8021677
Adam Coppins,So.,P,6.0,1.0,23.0,6-2,RIGHT,RIGHT,"Lewiston, NY",Lewiston-Porter,https://stats.ncaa.org/players/7815751,548732.0,2023,Westminster (PA),907.0,PAC,3.0,16340.0,1451.0,d3d-7594225
Adam Denniston,So.,P,24.0,12.0,18.0,-,,,,,https://stats.ncaa.org/players/7812385,548621.0,2023,St. Norbert,30097.0,NACC,3.0,16340.0,614.0,7812385
Adam Dorn,Jr.,INF,38.0,37.0,39.0,-,,,,,https://stats.ncaa.org/players/7815118,548711.0,2023,LaGrange,30251.0,CCS,3.0,16340.0,1162.0,7815118
Adam Douglas,Sr.,P,15.0,9.0,33.0,6-1,RIGHT,RIGHT,"Syracuse, NE",Syracuse Central,https://stats.ncaa.org/players/8003399,548831.0,2023,SUNY Brockport,917.0,SUNYAC,3.0,16340.0,78.0,d3d-6106485
Adam Dressler,Fr.,OF,9.0,0.0,35.0,-,,,,,https://stats.ncaa.org/players/8018894,548931.0,2023,Messiah,28744.0,MAC Commonwealth,3.0,16340.0,411.0,8018894
Adam English,So.,P,15.0,0.0,5.0,5-11,LEFT,LEFT,"Mesa, AZ",Dobson,https://stats.ncaa.org/players/7817621,548791.0,2023,VTSU Lyndon,30026.0,North Atlantic,3.0,16340.0,30065.0,d3d-7577256
Adam Everett,So.,P,1.0,0.0,13.0,6-1,RIGHT,RIGHT,"Libertytown, MD",Linganore,https://stats.ncaa.org/players/7812527,548625.0,2023,Salisbury,15810.0,C2C,3.0,16340.0,622.0,7812527
Adam Ferdock,Jr.,P,14.0,4.0,28.0,-,,,,,https://stats.ncaa.org/players/7818132,548809.0,2023,Albright,28744.0,MAC Commonwealth,3.0,16340.0,16.0,7818132
Adam Folk,Jr.,1B,28.0,13.0,50.0,-,,,,,https://stats.ncaa.org/players/7811482,548592.0,2023,Otterbein,901.0,OAC,3.0,16340.0,531.0,d3d-7156381
Adam Ford,Fr.,P,0.0,0.0,11.0,-,LEFT,LEFT,"Saint Benedict, PA",Cambria Heights,https://stats.ncaa.org/players/8006567,548782.0,2023,Mount Aloysius,30022.0,AMCC,3.0,16340.0,30036.0,8006567
Adam Frump,Fr.,P,14.0,0.0,4.0,-,,,,,https://stats.ncaa.org/players/7984260,548837.0,2023,Capital,901.0,OAC,3.0,16340.0,117.0,d3d-7984260
Adam Geller,Fr.,UT,19.0,8.0,44.0,6-3,RIGHT,RIGHT,,,https://stats.ncaa.org/players/7971971,548874.0,2023,Emory,1471.0,UAA,3.0,16340.0,217.0,d3d-7971971
Adam Gin,So.,OF,3.0,0.0,14.0,-,,,,,https://stats.ncaa.org/players/7811197,548582.0,2023,North Park,836.0,CCIW,3.0,16340.0,496.0,d3d-7582151
Adam Ginsberg,Fr.,INF,37.0,36.0,21.0,5-7,RIGHT,RIGHT,"Smithtown, NY",Smithtown West,https://stats.ncaa.org/players/8018730,548927.0,2023,Marywood,30233.0,Atlantic East,3.0,16340.0,397.0,d3d-8018730
Adam Grundt,So.,INF,7.0,0.0,45.0,-,RIGHT,RIGHT,"Archbald, PA",Valley View,https://stats.ncaa.org/players/7813909,548671.0,2023,Wilkes,28745.0,MAC Freedom,3.0,16340.0,784.0,7813909
Adam Hamilton,Fr.,P,6.0,1.0,3.0,6-1,RIGHT,RIGHT,"Ottawa Hills, OH",Ottawa Hills,https://stats.ncaa.org/players/7986830,548841.0,2023,CWRU,1471.0,UAA,3.0,16340.0,122.0,d3d-7986830
Adam Hill,---,p,11.0,4.0,55.0,-,,,,,https://stats.ncaa.org/players/8015928,548658.0,2023,Webster,12974.0,SLIAC,3.0,16340.0,759.0,d3d-8015928
Adam Hoechstetter,So.,P,1.0,0.0,21.0,-,,,,,https://stats.ncaa.org/players/7819490,548854.0,2023,Colby,12817.0,NESCAC,3.0,16340.0,151.0,7819490
Adam Holm,Sr.,OF,37.0,37.0,28.0,6-2,RIGHT,RIGHT,"Chatham, IL",Glenwood,https://stats.ncaa.org/players/7818641,548826.0,2023,Blackburn,12974.0,SLIAC,3.0,16340.0,64.0,7818641
Adam Horowitz,Sr.,P,19.0,5.0,5.0,-,,,,,https://stats.ncaa.org/players/7812739,548632.0,2023,UMass Dartmouth,867.0,Little East,3.0,16340.0,656.0,d3d-7150793
